"ID","Site","TypeSite","meanBC","Y_muni","X_muni"
"AgriCh_2801","Petit Chasseur I","Open air",2106,46.233333,7.366667
"AgriCh_2802","Petit Chasseur I","Open air",2569,46.233333,7.366667
"AgriCh_2803","Petit Chasseur I","Open air",9383,46.233333,7.366667
"AgriCh_2804","Petit Chasseur II","Open air",3692,46.233333,7.366667
"AgriCh_2805","Petit Chasseur II","Open air",3930,46.233333,7.366667
"AgriCh_2806","Petit Chasseur II","Open air",3882,46.233333,7.366667
"AgriCh_2807","Petit Chasseur II","Open air",3723,46.233333,7.366667
"AgriCh_2808","Petit Chasseur II","Open air",3862,46.233333,7.366667
"AgriCh_2809","Petit Chasseur II","Open air",3801,46.233333,7.366667
"AgriCh_2810","Petit Chasseur II","Open air",3900,46.233333,7.366667
"AgriCh_2811","Petit Chasseur III","Open air",3082,46.233333,7.366667
"AgriCh_2812","Petit Chasseur III","Open air",2903,46.233333,7.366667
"AgriCh_2813","Petit Chasseur III","Open air",2680,46.233333,7.366667
"AgriCh_2814","Petit Chasseur III","Open air",2627,46.233333,7.366667
"AgriCh_2815","Petit Chasseur I-II","Open air",4335,46.233333,7.366667
"AgriCh_2816","Petit Chasseur I-II","Open air",4335,46.233333,7.366667
"AgriCh_2817","Petit Chasseur IV","Open air",3622,46.233333,7.366667
"AgriCh_2818","Petit Chasseur IV","Open air",4076,46.233333,7.366667
"AgriCh_2819","Petit Chasseur IV","Open air",3774,46.233333,7.366667
"AgriCh_2820","Petit Chasseur IV","Open air",4076,46.233333,7.366667
"AgriCh_2821","Petit Chasseur IV","Open air",3997,46.233333,7.366667
"AgriCh_2822","Petit Chasseur V","Open air",5587,46.233333,7.366667
"AgriCh_2823","Petit Chasseur V","Open air",3799,46.233333,7.366667
"AgriCh_2824","Petit Chasseur V","Open air",3792,46.233333,7.366667
"AgriCh_2825","Petit Chasseur V","Open air",3724,46.233333,7.366667
"AgriCh_2826","Petit Tronc","Open air",3900,46.4025,6.66528
"AgriCh_2827","Petrushuegel","Open air",3107,46.716667,9.416667
"AgriCh_2828","Petrushuegel","Open air",3100,46.716667,9.416667
"AgriCh_2829","Pfyn","Open air",3823,47.583333,8.95
"AgriCh_2830","Pfyn","Open air",3742,47.583333,8.95
"AgriCh_2831","Pian del Ciliegio","Rock shelter",4903,44.16907,8.34354
"AgriCh_2832","Pian del Ciliegio","Rock shelter",4411,44.16907,8.34354
"AgriCh_2833","Pian del Ciliegio","Rock shelter",4894,44.16907,8.34354
"AgriCh_2834","Pian del Ciliegio","Rock shelter",4661,44.16907,8.34354
"AgriCh_2835","Pian del Ciliegio","Rock shelter",4616,44.16907,8.34354
"AgriCh_2836","Piancada","Open air",5379,45.8,13.083333
"AgriCh_2837","Piancada","Open air",5232,45.8,13.083333
"AgriCh_2838","Piancada","Open air",5184,45.8,13.083333
"AgriCh_2839","Piancada","Open air",4973,45.8,13.083333
"AgriCh_2840","Piancada","Open air",4826,45.8,13.083333
"AgriCh_2841","Piancada","Open air",4734,45.8,13.083333
"AgriCh_2842","Piancada","Open air",7096,45.8,13.083333
"AgriCh_2843","Piancada","Open air",5665,45.8,13.083333
"AgriCh_2844","Piancada","Open air",5301,45.8,13.083333
"AgriCh_2845","Piancada","Open air",5020,45.8,13.083333
"AgriCh_2846","Piancada","Open air",4666,45.8,13.083333
"AgriCh_2847","Piechegut Ouest 1","Open air",5372,43.7544,4.5153
"AgriCh_2848","Piechegut Ouest 1","Open air",5372,43.7544,4.5153
"AgriCh_2849","Piechegut Ouest 1","Open air",5196,43.7544,4.5153
"AgriCh_2850","Pierre Semard","Open air",4794,43.83694,4.36
"AgriCh_2851","Pipistrelli","Cave",2556,44.1887,8.3441
"AgriCh_2852","Pipistrelli","Cave",3701,44.1887,8.3441
"AgriCh_2853","Pirou","Open air",4263,43.4211,3.3672
"AgriCh_2854","Pirou","Open air",3888,43.4211,3.3672
"AgriCh_2855","Pirou","Open air",4433,43.4211,3.3672
"AgriCh_2856","Pizzo di Bodio","Open air",4862,45.789123,8.752394
"AgriCh_2857","Pizzo di Bodio","Open air",4614,45.789123,8.752394
"AgriCh_2858","Pizzo di Bodio","Open air",4251,45.789123,8.752394
"AgriCh_2859","Pizzo di Bodio","Open air",5283,45.789123,8.752394
"AgriCh_2860","Pizzo di Bodio","Open air",4969,45.789123,8.752394
"AgriCh_2861","Pizzo di Bodio","Open air",4969,45.789123,8.752394
"AgriCh_2862","Pizzo di Bodio","Open air",4561,45.789123,8.752394
"AgriCh_2863","Pizzo di Bodio","Open air",4578,45.789123,8.752394
"AgriCh_2864","Pizzo di Bodio","Open air",2720,45.788673,8.750831
"AgriCh_2865","Pla de la Bruguera","Open air",4458,41.38717,1.61203
"AgriCh_2866","Pla del Gardelo","Open air",3857,41.5552,0.82599
"AgriCh_2867","Pla del Serrador","Open air",4660,41.633,2.298
"AgriCh_2868","Placa Major de Castellar del Valles","Open air",3721,41.61759,2.08793
"AgriCh_2869","Placa Vila de Madrid","Open air",5410,41.40196,2.17146
"AgriCh_2870","place de la Planta","Open air",4220,46.233333,7.366667
"AgriCh_2871","place de la Planta","Open air",5344,46.233333,7.366667
"AgriCh_2872","place de la Planta","Open air",5454,46.233333,7.366667
"AgriCh_2873","place de la Planta","Open air",5352,46.233333,7.366667
"AgriCh_2874","place de la Planta","Open air",5138,46.233333,7.366667
"AgriCh_2875","place de la Planta","Open air",4866,46.233333,7.366667
"AgriCh_2876","place de la Planta","Open air",4775,46.233333,7.366667
"AgriCh_2877","Place et Rue des Remparts","Open air",4375,46.233333,7.366667
"AgriCh_2878","Place et Rue des Remparts","Open air",3713,46.233333,7.366667
"AgriCh_2879","Place et Rue des Remparts","Open air",4423,46.233333,7.366667
"AgriCh_2880","Place et Rue des Remparts","Open air",4364,46.233333,7.366667
"AgriCh_2881","Place et Rue des Remparts","Open air",4267,46.233333,7.366667
"AgriCh_2882","Place et Rue des Remparts","Open air",4240,46.233333,7.366667
"AgriCh_2883","Place et Rue des Remparts","Open air",4044,46.233333,7.366667
"AgriCh_2884","Place et Rue des Remparts","Open air",3901,46.233333,7.366667
"AgriCh_2885","Place et Rue des Remparts","Open air",3901,46.233333,7.366667
"AgriCh_2886","Place et Rue des Remparts","Open air",3881,46.233333,7.366667
"AgriCh_2887","Place et Rue des Remparts","Open air",3815,46.233333,7.366667
"AgriCh_2888","Plansallosa","Open air",4568,42.23537,2.63126
"AgriCh_2889","Plansallosa","Open air",4736,42.23537,2.63126
"AgriCh_2890","Plansallosa","Open air",4762,42.23537,2.63126
"AgriCh_2891","Plansallosa","Open air",5125,42.23537,2.63126
"AgriCh_2892","Plansallosa","Open air",3723,42.23537,2.63126
"AgriCh_2893","Plansallosa","Open air",5074,42.23537,2.63126
"AgriCh_2894","Plateau de Lautagne","Open air",2421,44.9229,4.9144
"AgriCh_2895","Plateau de Lautagne","Open air",2312,44.9229,4.9144
"AgriCh_2896","Plateau de Lautagne","Open air",4269,44.9229,4.9144
"AgriCh_2897","Plateau de Lautagne","Open air",2377,44.9229,4.9144
"AgriCh_2898","Plateau de Lautagne","Open air",4194,44.9229,4.9144
"AgriCh_2899","Plateau Raverre","Open air",3884,45.18,4.861
"AgriCh_2900","Pollera","Cave",4545,44.1887,8.3441
"AgriCh_2901","Pollera","Cave",4708,44.1887,8.3441
"AgriCh_2902","Pollera","Cave",4737,44.1887,8.3441
"AgriCh_2903","Pollera","Cave",4596,44.1887,8.3441
"AgriCh_2904","Pollera","Cave",4612,44.1887,8.3441
"AgriCh_2905","Pollera","Cave",4629,44.1887,8.3441
"AgriCh_2906","Pollera","Cave",4708,44.1887,8.3441
"AgriCh_2907","Pollera","Cave",4641,44.1887,8.3441
"AgriCh_2908","Pollera","Cave",4657,44.1887,8.3441
"AgriCh_2909","Pollera","Cave",2566,44.1887,8.3441
"AgriCh_2910","Pont de Roque-Haute","Open air",4076,43.291304,3.402341
"AgriCh_2911","Pont de Roque-Haute","Open air",5653,43.291304,3.402341
"AgriCh_2912","Pont de Roque-Haute","Open air",5744,43.291304,3.402341
"AgriCh_2913","Pont de Roque-Haute","Open air",5888,43.291304,3.402341
"AgriCh_2914","Pont de Roque-Haute","Open air",5796,43.291304,3.402341
"AgriCh_2915","Pont de Roque-Haute","Open air",5788,43.291304,3.402341
"AgriCh_2916","Pont de Roque-Haute","Open air",5753,43.291304,3.402341
"AgriCh_2917","Pont de Roque-Haute","Open air",5699,43.291304,3.402341
"AgriCh_2918","Ponte Ghiara","Cave",4703,44.839364,10.015181
"AgriCh_2919","Ponte San Pietro","Open air",3654,45.7,9.583333
"AgriCh_2920","Ponte San Pietro","Open air",3575,45.7,9.583333
"AgriCh_2921","Ponte San Pietro","Open air",3560,45.7,9.583333
"AgriCh_2922","Ponte San Pietro","Open air",3557,45.7,9.583333
"AgriCh_2923","Ponte San Pietro","Open air",3501,45.7,9.583333
"AgriCh_2924","Ponteau Gare","Open air",2843,43.4,5.05
"AgriCh_2925","Ponteau Gare","Open air",2718,43.4,5.05
"AgriCh_2926","Ponteau Gare","Open air",2485,43.4,5.05
"AgriCh_2927","Ponteau Gare","Open air",2716,43.4,5.05
"AgriCh_2928","Port","Open air",3937,46.983333,6.883333
"AgriCh_2929","Port","Open air",3048,46.983333,6.883333
"AgriCh_2930","Port","Open air",3204,46.983333,6.883333
"AgriCh_2931","Port","Open air",3075,46.983333,6.883333
"AgriCh_2932","Port","Open air",3874,46.983333,6.883333
"AgriCh_2933","Port","Open air",3785,46.983333,6.883333
"AgriCh_2934","Port","Open air",3950,46.983333,6.883333
"AgriCh_2935","Port","Open air",3872,46.983333,6.883333
"AgriCh_2936","Port","Open air",3884,46.983333,6.883333
"AgriCh_2937","Lattes-Port Ariane 3","Open air",4236,43.5667,3.9
"AgriCh_2938","Lattes-Port Ariane 3","Open air",4175,43.5667,3.9
"AgriCh_2939","Poste Vieille","Open air",2861,43.25,2.28333
"AgriCh_2940","Poste Vieille","Open air",4017,43.25,2.28333
"AgriCh_2941","Pou Nou 2","Open air",1916,41.32166,1.72294
"AgriCh_2942","Pou Nou-3","Open air",4926,41.32166,1.72294
"AgriCh_2943","Pou Nou-3","Open air",4898,41.32166,1.72294
"AgriCh_2944","Povia","Open air",3870,41.842,1.358
"AgriCh_2945","Pranoe","Open air",3959,46.233333,7.366667
"AgriCh_2946","Pranoe","Open air",3228,46.233333,7.366667
"AgriCh_2947","Pranoe","Open air",3797,46.233333,7.366667
"AgriCh_2948","Pranoe","Open air",3558,46.233333,7.366667
"AgriCh_2949","Pranoe-Villa Chamartin","Open air",4629,46.233333,7.366667
"AgriCh_2950","Pranoe-Villa Chamartin","Open air",4556,46.233333,7.366667
"AgriCh_2951","Pranoe-Villa Chamartin","Open air",4386,46.233333,7.366667
"AgriCh_2952","Praz Berthoud","Open air",4302,46.83333,6.683333
"AgriCh_2953","Praz Berthoud","Open air",4184,46.83333,6.683333
"AgriCh_2954","Praz Berthoud","Open air",3928,46.83333,6.683333
"AgriCh_2955","Praz Berthoud","Open air",4722,46.83333,6.683333
"AgriCh_2956","Praz Berthoud","Open air",4634,46.83333,6.683333
"AgriCh_2957","Praz Berthoud","Open air",4589,46.83333,6.683333
"AgriCh_2958","Praz Berthoud","Open air",4403,46.83333,6.683333
"AgriCh_2959","Praz Berthoud","Open air",4396,46.83333,6.683333
"AgriCh_2960","Praz Berthoud","Open air",4373,46.83333,6.683333
"AgriCh_2961","Praz Berthoud","Open air",4324,46.83333,6.683333
"AgriCh_2962","Praz Berthoud","Open air",4319,46.83333,6.683333
"AgriCh_2963","Puech Haut","Open air",2525,43.538,3.458
"AgriCh_2964","Puig den Roca","Open air",3967,41.984444,2.821111
"AgriCh_2965","Puig den Roca","Open air",3877,41.984444,2.821111
"AgriCh_2966","Puig den Roca","Open air",3764,41.984444,2.821111
"AgriCh_2967","Puig Mascaro","Open air",2779,42.043889,3.128611
"AgriCh_2968","Pujolet de Moja","Open air",3453,41.32166,1.72294
"AgriCh_2969","Pujolet de Moja","Open air",3790,41.32166,1.72294
"AgriCh_2970","Pujolet de Moja","Open air",4203,41.32166,1.72294
"AgriCh_2971","Pujolet de Moja","Open air",4180,41.32166,1.72294
"AgriCh_2972","Pujolet de Moja","Open air",4072,41.32166,1.72294
"AgriCh_2973","Quai Sedallian","Open air",3872,45.7589,4.84139
"AgriCh_2974","Quartier de la Balance-Illot P","Open air",4950,43.95,4.81667
"AgriCh_2975","Quartier de la Balance-Illot P","Open air",4847,43.95,4.81667
"AgriCh_2976","Raffegues","Open air",4030,43.42667,3.60528
"AgriCh_2977","Raffegues","Open air",3972,43.42667,3.60528
"AgriCh_2978","Razza di Campegine","Open air",4373,44.783333,10.516667
"AgriCh_2979","Razza di Campegine","Open air",4817,44.783333,10.516667
"AgriCh_2980","Resplandy","Cave",2597,42.73111,2.070556
"AgriCh_2981","Ribos de Bila","Open air",2774,43.0794,2.3797
"AgriCh_2982","Richemont","Open air",2412,43.6,3.88333
"AgriCh_2983","Richemont","Open air",2499,43.6,3.88333
"AgriCh_2984","Ricoh","Open air",2632,48.0667,7.31667
"AgriCh_2985","Ricoh","Open air",3945,48.0667,7.31667
"AgriCh_2986","Ricoh","Open air",357,48.0667,7.31667
"AgriCh_2987","Ricoh","Open air",3957,48.0667,7.31667
"AgriCh_2988","Ricoh","Open air",3242,48.0667,7.31667
"AgriCh_2989","Ricoh","Open air",5339,48.0667,7.31667
"AgriCh_2990","Ricoh","Open air",5371,48.0667,7.31667
"AgriCh_2991","Ricoh","Open air",5248,48.0667,7.31667
"AgriCh_2992","Ricoh","Open air",5131,48.0667,7.31667
"AgriCh_2993","Ricoh","Open air",5076,48.0667,7.31667
"AgriCh_2994","Ricoh","Open air",4940,48.0667,7.31667
"AgriCh_2995","Ricoh","Open air",4521,48.0667,7.31667
"AgriCh_2996","Ricoh","Open air",4418,48.0667,7.31667
"AgriCh_2997","Riera de Masarac","Open air",2386,42.31587,2.93022
"AgriCh_2998","Riparo Gaban","Rock shelter",4515,46.089602,11.123945
"AgriCh_2999","Riparo Gaban","Rock shelter",4925,46.089602,11.123945
"AgriCh_3000","Riparo Gaban","Rock shelter",4879,46.089602,11.123945
"AgriCh_3001","Riparo Gaban","Rock shelter",4711,46.089602,11.123945
"AgriCh_3002","Riparo Gaban","Rock shelter",4599,46.089602,11.123945
"AgriCh_3003","Riparo Gaban","Rock shelter",4214,46.089602,11.123945
"AgriCh_3004","Riparo Gaban","Rock shelter",6119,46.089602,11.123945
"AgriCh_3005","Ritz","Open air",4867,46.233333,7.366667
"AgriCh_3006","Ritz","Open air",4847,46.233333,7.366667
"AgriCh_3007","Riu de les Marcetes","Open air",3834,41.729444,1.827222
"AgriCh_3008","Riu de les Marcetes","Open air",3708,41.729444,1.827222
"AgriCh_3009","Rivaltella","Open air",4994,44.699,10.6297
"AgriCh_3010","Roc den Gabit","Open air",3252,43.2167,2.35
"AgriCh_3011","Roc den Gabit","Open air",2411,43.2167,2.35
"AgriCh_3012","Roc den Gabit","Open air",3076,43.2167,2.35
"AgriCh_3013","Rocca di Manerba","Open air",4075,45.54972,10.55139
"AgriCh_3014","Rocca di Manerba","Open air",3970,45.54972,10.55139
"AgriCh_3015","Rocca di Rivoli","Open air",4533,45.066667,7.516667
"AgriCh_3016","Rocca di Rivoli","Open air",4360,45.066667,7.516667
"AgriCh_3017","Rocca di Rivoli","Open air",4195,45.066667,7.516667
"AgriCh_3018","Rocca di Rivoli","Open air",3861,45.066667,7.516667
"AgriCh_3019","Roc-du-Midi","Cave",3076,43.9167,3.5
"AgriCh_3020","Rochas","Rock shelter",3873,44.4078,4.3944
"AgriCh_3021","Roche Chevres","Open air",3392,47.2167,6.63333
"AgriCh_3022","Roche Chevres","Open air",2750,47.2167,6.63333
"AgriCh_3023","Rocher du Causse","Cave",2566,44.3667,5.95
"AgriCh_3024","Rocher du Causse","Cave",1916,44.3667,5.95
"AgriCh_3025","Rocher du Causse","Cave",2460,44.3667,5.95
"AgriCh_3026","Rocher du Causse","Cave",2365,44.3667,5.95
"AgriCh_3027","Rocher du Causse","Cave",2106,44.3667,5.95
"AgriCh_3028","Romagnano Loc III","Rock shelter",4969,46.066667,11.116667
"AgriCh_3029","Romagnano Loc III","Rock shelter",4660,46.066667,11.116667
"AgriCh_3030","Romagnano Loc III","Rock shelter",4404,46.066667,11.116667
"AgriCh_3031","Romagnano Loc III","Rock shelter",4313,46.066667,11.116667
"AgriCh_3032","Romagnano Loc III","Rock shelter",4384,46.066667,11.116667
"AgriCh_3033","Romagnano Loc III","Rock shelter",3575,46.066667,11.116667
"AgriCh_3034","Roque Fenetre","Mine",2383,43.9,4.46667
"AgriCh_3035","Roquemengarde","Open air",3170,43.5142,3.5147
"AgriCh_3036","Roquemengarde","Open air",2983,43.5142,3.5147
"AgriCh_3037","Roquemengarde","Open air",2554,43.5142,3.5147
"AgriCh_3038","Roquemengarde","Open air",2071,43.5142,3.5147
"AgriCh_3039","Roquemengarde","Open air",3043,43.5142,3.5147
"AgriCh_3040","Roquemengarde","Open air",2995,43.5142,3.5147
"AgriCh_3041","Roquemengarde","Open air",2735,43.5142,3.5147
"AgriCh_3042","Roquemengarde","Open air",2613,43.5142,3.5147
"AgriCh_3043","Roquemengarde","Open air",2732,43.5142,3.5147
"AgriCh_3044","Roquemengarde","Open air",2716,43.5142,3.5147
"AgriCh_3045","Roquemengarde","Open air",2703,43.5142,3.5147
"AgriCh_3046","Roquemengarde","Open air",3129,43.5142,3.5147
"AgriCh_3047","Roques del Sarro","Open air",3592,41.61991,0.62578
"AgriCh_3048","Roques del Sarro","Open air",3456,41.61991,0.62578
"AgriCh_3049","Roques del Sarro","Open air",2449,41.61991,0.62578
"AgriCh_3050","Roques del Sarro","Open air",2600,41.61991,0.62578
"AgriCh_3051","Roussillonne Sud","Open air",4910,43.8333,4.35
"AgriCh_3052","Roussillonne Sud","Open air",4888,43.8333,4.35
"AgriCh_3053","Route de Rouffach","Open air",5028,48.0833,7.36667
"AgriCh_3054","Route de Rouffach","Open air",4946,48.0833,7.36667
"AgriCh_3055","route de Rouffach","Open air",4602,48.0833,7.36667
"AgriCh_3056","route de Rouffach","Open air",3208,48.0833,7.36667
"AgriCh_3057","Rue Montmajour","Open air",3803,43.526304,5.445429
"AgriCh_3058","Rue Pierre Semard","Open air",4794,47.24,6.02
"AgriCh_3059","Rufacher Huben","Open air",4810,48.0833,7.36667
"AgriCh_3060","Rufacher Huben","Open air",4966,48.0833,7.36667
"AgriCh_3061","Rufacher Huben","Open air",4902,48.0833,7.36667
"AgriCh_3062","Rufacher Huben","Open air",4575,48.0833,7.36667
"AgriCh_3063","S. Andrea di Travo","Open air",4900,44.866667,9.55
"AgriCh_3064","S. Andrea di Travo","Open air",4447,44.866667,9.55
"AgriCh_3065","S. Andrea di Travo","Open air",4188,44.866667,9.55
"AgriCh_3066","Saint Agnes","Rock shelter",3022,43.8014,7.4622
"AgriCh_3067","Saint Antoine","Open air",4521,44.4333,5.93333
"AgriCh_3068","Saint Antoine","Open air",3255,44.4333,5.93333
"AgriCh_3069","Saint Etienne-de-Gourgas","Rock shelter",3267,43.7706,3.3783
"AgriCh_3070","Saint Etienne-de-Gourgas","Rock shelter",3016,43.7706,3.3783
"AgriCh_3071","Saint Etienne-de-Gourgas","Rock shelter",2370,43.7706,3.3783
"AgriCh_3072","Saint Etienne-de-Gourgas","Rock shelter",2239,43.7706,3.3783
"AgriCh_3073","Saint Etienne-de-Gourgas","Rock shelter",3330,43.7706,3.3783
"AgriCh_3074","Saint Gervais","Open air",3119,43.4333,4.95
"AgriCh_3075","Saint Gervais","Open air",3097,43.4333,4.95
"AgriCh_3076","Saint Mitre ","Rock shelter",4858,43.8833,5.66667
"AgriCh_3077","Saint Mitre ","Rock shelter",5360,43.8833,5.66667
"AgriCh_3078","Saint Mitre ","Rock shelter",5028,43.8833,5.66667
"AgriCh_3079","Saint Mitre ","Rock shelter",5623,43.8833,5.66667
"AgriCh_3080","Saint Priest","Open air",4279,45.6972,4.9447
"AgriCh_3081","Saint-Aubin-Derriere la Croix","Open air",4372,47.0333,5.33333
"AgriCh_3082","Sainte Luce","Open air",3407,44.3,5.33333
"AgriCh_3083","Sainte Luce","Open air",4667,44.3,5.33333
"AgriCh_3084","Sainte Luce","Open air",3224,44.3,5.33333
"AgriCh_3085","Saint-Jean-de-Cas","Open air",2149,43.3047,2.8283
"AgriCh_3086","Saint-Pastour Nord","Open air",3547,43.7442,4.2208
"AgriCh_3087","Saint-Uze","Open air",4978,45.18,4.861
"AgriCh_3088","Saint-Uze","Open air",4404,45.18,4.861
"AgriCh_3089","Sammardenchia","Open air",5521,45.983333,13.2
"AgriCh_3090","Sammardenchia","Open air",5177,45.983333,13.2
"AgriCh_3091","Sammardenchia","Open air",4974,45.983333,13.2
"AgriCh_3092","Sammardenchia","Open air",4923,45.983333,13.2
"AgriCh_3093","Sammardenchia","Open air",4869,45.983333,13.2
"AgriCh_3094","Sammardenchia","Open air",4885,45.983333,13.2
"AgriCh_3095","Sammardenchia","Open air",4560,45.983333,13.2
"AgriCh_3096","Sammardenchia","Open air",4619,45.983333,13.2
"AgriCh_3097","Sammardenchia","Open air",4643,45.983333,13.2
"AgriCh_3098","Sammardenchia","Open air",4651,45.983333,13.2
"AgriCh_3099","Sammardenchia","Open air",4589,45.983333,13.2
"AgriCh_3100","Sammardenchia","Open air",4525,45.983333,13.2
"AgriCh_3101","Sammardenchia","Open air",4969,45.983333,13.2
"AgriCh_3102","Sammardenchia","Open air",4828,45.983333,13.2
"AgriCh_3103","Sammardenchia","Open air",4871,45.983333,13.2
"AgriCh_3104","Sammardenchia","Open air",5061,45.983333,13.2
"AgriCh_3105","Sammardenchia","Open air",5085,45.983333,13.2
"AgriCh_3106","Sammardenchia","Open air",5047,45.983333,13.2
"AgriCh_3107","Sammardenchia","Open air",4739,45.983333,13.2
"AgriCh_3108","Sammardenchia","Open air",5084,45.983333,13.2
"AgriCh_3109","Sammardenchia","Open air",4967,45.983333,13.2
"AgriCh_3110","Sammardenchia","Open air",4890,45.983333,13.2
"AgriCh_3111","Sammardenchia","Open air",4867,45.983333,13.2
"AgriCh_3112","Sammardenchia","Open air",5467,45.983333,13.2
"AgriCh_3113","Sammardenchia","Open air",5489,45.983333,13.2
"AgriCh_3114","Sammardenchia","Open air",4983,45.983333,13.2
"AgriCh_3115","Sammardenchia","Open air",4733,45.983333,13.2
"AgriCh_3116","Sammardenchia","Open air",4670,45.983333,13.2
"AgriCh_3117","Sammardenchia","Open air",4782,45.983333,13.2
"AgriCh_3118","Sammardenchia","Open air",5482,45.983333,13.2
"AgriCh_3119","Sammardenchia","Open air",5116,45.983333,13.2
"AgriCh_3120","Sammardenchia","Open air",4923,45.983333,13.2
"AgriCh_3121","Sammardenchia","Open air",4849,45.983333,13.2
"AgriCh_3122","Sammardenchia","Open air",4852,45.983333,13.2
"AgriCh_3123","Sammardenchia","Open air",4810,45.983333,13.2
"AgriCh_3124","Sammardenchia","Open air",4719,45.983333,13.2
"AgriCh_3125","San Francesco del Deserto","Open air",5198,45.4731,12.4169
"AgriCh_3126","San Francesco del Deserto","Open air",3193,45.4731,12.4169
"AgriCh_3127","San Sebastiano di Perti","Open air",5671,44.180556,8.320833
"AgriCh_3128","San Sebastiano di Perti","Open air",5667,44.180556,8.320833
"AgriCh_3129","San Sebastiano di Perti","Open air",5591,44.180556,8.320833
"AgriCh_3130","Sanavastre","Open air",4629,42.3854,1.850112
"AgriCh_3131","Sandgrube","Open air",4424,47.65,7.46
"AgriCh_3132","Santa Maria Segreta","Open air",4660,45.266667,10.4
"AgriCh_3133","Santourin","Open air",2986,45.7167,5.81667
"AgriCh_3134","Savasse","Open air",3045,44.6,4.775
"AgriCh_3135","Savasse","Open air",2729,44.6,4.775
"AgriCh_3136","Savasse","Open air",2668,44.6,4.775
"AgriCh_3137","Savasse","Open air",2556,44.6,4.775
"AgriCh_3138","Savasse","Open air",2454,44.6,4.775
"AgriCh_3139","Savasse","Open air",2366,44.6,4.775
"AgriCh_3140","Savasse","Open air",2739,44.6,4.775
"AgriCh_3141","Savassona","Open air",2964,41.95364,2.32775
"AgriCh_3142","Savassona","Open air",2625,41.95364,2.32775
"AgriCh_3143","Savignano ","Open air",5228,44.483333,11.033333
"AgriCh_3144","Savignano ","Open air",5284,44.483333,11.033333
"AgriCh_3145","Savignano ","Open air",4749,44.483333,11.033333
"AgriCh_3146","Schenkon","Pile-dwelling",3614,47.166667,8.133333
"AgriCh_3147","Schenkon","Pile-dwelling",3785,47.166667,8.133333
"AgriCh_3148","Schuetzenmatt","Pile-dwelling",3118,47.16917,8.51639
"AgriCh_3149","Schuetzenmatt","Pile-dwelling",2984,47.16917,8.51639
"AgriCh_3150","Schuetzenmatt","Pile-dwelling",2840,47.16917,8.51639
"AgriCh_3151","Schuetzenmatt","Pile-dwelling",2736,47.16917,8.51639
"AgriCh_3152","Schweizersbild","Open air",3762,47.7,8.633333
"AgriCh_3153","Schweizersbild","Open air",3709,47.7,8.633333
"AgriCh_3154","Schweizersbild","Open air",3703,47.7,8.633333
"AgriCh_3155","Schweizersbild","Open air",3589,47.7,8.633333
"AgriCh_3156","Serra del Mas Bonet","Open air",4805,42.24878,2.93878
"AgriCh_3157","Serra del Mas Bonet","Open air",4890,42.24878,2.93878
"AgriCh_3158","Serrat de la Padrilla","Open air",3049,42.458,1.9126
"AgriCh_3159","Serrat de les Tombes","Open air",3537,42.08,1.754444
"AgriCh_3160","Sivier","Open air",4174,43.5167,4.98333
"AgriCh_3161","Sot de la Lavogne","Open air",3210,43.2,2.68333
"AgriCh_3162","Sous-le-Scex","Open air",5084,46.233333,7.366667
"AgriCh_3163","Sous-le-Scex","Open air",5070,46.233333,7.366667
"AgriCh_3164","Sous-le-Scex","Open air",4744,46.233333,7.366667
"AgriCh_3165","Sous-le-Scex","Open air",4588,46.233333,7.366667
"AgriCh_3166","Sous-le-Scex","Open air",4738,46.233333,7.366667
"AgriCh_3167","Sous-le-Scex","Open air",4510,46.233333,7.366667
"AgriCh_3168","Sous-le-Scex","Open air",4579,46.233333,7.366667
"AgriCh_3169","Sous-le-Scex","Open air",3732,46.233333,7.366667
"AgriCh_3170","Sous-le-Scex","Open air",3523,46.233333,7.366667
"AgriCh_3171","Sous-le-Scex","Open air",3427,46.233333,7.366667
"AgriCh_3172","Sous-le-Scex","Open air",2557,46.233333,7.366667
"AgriCh_3173","Sous-le-Scex","Open air",5026,46.233333,7.366667
"AgriCh_3174","Sous-le-Scex","Open air",5006,46.233333,7.366667
"AgriCh_3175","Sous-le-Scex","Open air",2955,46.233333,7.366667
"AgriCh_3176","Sous-le-Scex","Open air",3670,46.233333,7.366667
"AgriCh_3177","Sous-le-Scex","Open air",4467,46.233333,7.366667
"AgriCh_3178","Sous-le-Scex","Open air",4421,46.233333,7.366667
"AgriCh_3179","Sous-le-Scex","Open air",3422,46.233333,7.366667
"AgriCh_3180","Sous-le-Scex","Open air",4596,46.233333,7.366667
"AgriCh_3181","Sous-le-Scex","Open air",4563,46.233333,7.366667
"AgriCh_3182","Sous-le-Scex","Open air",4422,46.233333,7.366667
"AgriCh_3183","Sous-le-Scex","Open air",4416,46.233333,7.366667
"AgriCh_3184","Sous-le-Scex","Open air",4171,46.233333,7.366667
"AgriCh_3185","Sous-le-Scex","Open air",3962,46.233333,7.366667
"AgriCh_3186","Sous-le-Scex","Open air",3946,46.233333,7.366667
"AgriCh_3187","Sous-le-Scex","Open air",3856,46.233333,7.366667
"AgriCh_3188","Station","Pile-dwelling",3001,47.166667,7.98333
"AgriCh_3189","Station","Pile-dwelling",2666,47.166667,7.98333
"AgriCh_3190","Station","Pile-dwelling",2051,47.166667,7.98333
